mqtt_topic,traffic_count,attack_count,attack_rate
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/389/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-5/data/3367/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-5/data/3159/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/3199/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/6622/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/5085/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-6/data/2837/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/5739/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-7/data/595/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-1/data/3098/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/5652/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-3/data/3369/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/2726/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/5912/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-3/data/2369/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/3714/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-2/data/2450/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/6015/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/394/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/5149/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-1/data/686/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-3/data/1219/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/9709/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-3/data/324/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/716/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-12/data/5173/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/4256/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-6/data/2279/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/4592/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/3801/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/7869/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-1/data/2044/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-5/data/1171/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/1317/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/2137/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/578/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/3407/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-6/data/2355/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/5186/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/5225/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/4972/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/1546/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/4310/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/4830/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/115/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-3/data/1062/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/3803/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/773/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-11/data/386/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-5/data/1446/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/3477/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-6/data/2216/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-12/data/3761/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-6/data/1146/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/780/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-1/data/2552/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/3861/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-1/data/1582/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-13/data/964/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-11/data/1768/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-2/data/1867/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-3/data/3627/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/4805/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/552/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-1/data/1353/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/4643/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/508/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-3/data/4763/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-3/data/4500/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-6/data/1530/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/2598/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/5263/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-1/data/723/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/1385/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-6/data/1835/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/37/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-12/data/4495/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-12/data/5136/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-6/data/3053/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/4520/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/5176/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/1077/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-12/data/5250/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-12/data/4069/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-1/data/10/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/5657/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/3808/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-7/data/2764/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/6851/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-6/data/2828/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-11/data/2720/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/4850/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-6/data/1790/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/4327/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/4851/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/4376/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-1/data/2642/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-2/data/375/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/4541/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/532/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/166/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/8698/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-1/data/2529/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/2117/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/734/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-5/data/2532/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/5833/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/335/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-11/data/2048/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-7/data/2554/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-6/data/2892/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-12/data/2166/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/2246/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/766/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/1607/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/5888/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/735/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-3/data/2671/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/3748/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-12/data/3686/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/3144/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-2/data/3001/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/182/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-2/data/222/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/11/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-12/data/5142/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/5839/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/5367/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/543/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/56/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/2143/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/664/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-3/data/225/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-7/data/3038/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/2664/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-2/data/305/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/295/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/3410/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/1236/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/1347/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-12/data/433/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-3/data/4376/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-6/data/613/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-3/data/771/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-5/data/299/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-13/data/1184/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/4006/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/9326/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-11/data/1727/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/4882/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/4703/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/668/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/5589/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-2/data/48/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/4364/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-13/data/2799/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-3/data/1081/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-5/data/2496/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/6019/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-2/data/750/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/4094/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-2/data/2742/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/7613/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/544/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-11/data/2549/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/1532/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-11/data/2449/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/7389/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/3506/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-12/data/5116/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-12/data/1211/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-3/data/1054/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/4103/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/3786/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-6/data/578/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-2/data/414/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-5/data/883/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/4503/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/81/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/1817/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/4531/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-12/data/859/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/2617/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-1/data/2388/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/2524/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-1/data/2616/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/9264/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/5801/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/3955/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/919/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/7528/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/2438/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-5/data/904/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-11/data/314/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/1484/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-6/data/1963/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/1603/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/1934/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/527/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-7/data/1500/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-11/data/839/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-2/data/2492/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/5808/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/1262/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-12/data/1775/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-5/data/3593/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/4023/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/2391/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-7/data/640/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-12/data/927/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-6/data/2534/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/5239/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-6/data/2451/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-3/data/1670/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-3/data/1166/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-3/data/912/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/3538/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-12/data/1422/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/1185/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/5594/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/3657/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-5/data/3158/10000,1,1,100.0
$SYS/broker/load/bytes/received/5min,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/4754/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/2186/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/645/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/4429/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-6/data/1736/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-5/data/4548/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/430/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-3/data/4022/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/256/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/4500/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-1/data/1928/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-5/data/2257/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-1/data/2934/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-7/data/20/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-12/data/2560/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-3/data/424/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-2/data/3051/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/1964/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/8212/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/6017/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/7148/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-11/data/1887/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/2724/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/3429/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-2/data/760/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/1640/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-3/data/3708/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-11/data/1941/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-6/data/2066/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-3/data/4391/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-7/data/3641/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-6/data/1946/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-3/data/1747/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/898/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-11/data/1540/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/807/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-5/data/389/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/3336/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/191/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-13/data/1093/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/4814/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/2947/10000,1,1,100.0
